Test: [0/331]	Time 2.859 (2.859)	Loss 0.2245 (0.2245)	Prec@1 100.000 (100.000)	
Epoch: [0][290/1427]	 lr:0.00010	Time 1.056 (0.491)	Loss 0.0050 (0.0442)	Prec@1 100.000 (99.495)	
Epoch: [0][300/1427]	 lr:0.00010	Time 0.846 (0.491)	Loss 0.0050 (0.0434)	Prec@1 100.000 (99.496)	
Epoch: [0][310/1427]	 lr:0.00010	Time 0.626 (0.488)	Loss 0.0588 (0.0427)	Prec@1 98.438 (99.493)	
Epoch: [0][320/1427]	 lr:0.00010	Time 0.985 (0.486)	Loss 0.0045 (0.0417)	Prec@1 100.000 (99.494)	
Epoch: [0][330/1427]	 lr:0.00010	Time 2.067 (0.487)	Loss 0.0043 (0.0409)	Prec@1 100.000 (99.500)	
Epoch: [0][340/1427]	 lr:0.00010	Time 0.084 (0.486)	Loss 0.0044 (0.0401)	Prec@1 100.000 (99.501)	
Epoch: [0][350/1427]	 lr:0.00010	Time 0.955 (0.487)	Loss 0.0437 (0.0393)	Prec@1 98.438 (99.506)	
Epoch: [0][360/1427]	 lr:0.00010	Time 0.679 (0.484)	Loss 0.0040 (0.0383)	Prec@1 100.000 (99.511)	
Epoch: [0][370/1427]	 lr:0.00010	Time 0.706 (0.482)	Loss 0.0406 (0.0375)	Prec@1 98.438 (99.511)	
Epoch: [0][380/1427]	 lr:0.00010	Time 0.994 (0.480)	Loss 0.0064 (0.0368)	Prec@1 100.000 (99.516)	
Epoch: [0][390/1427]	 lr:0.00010	Time 0.812 (0.477)	Loss 0.0040 (0.0362)	Prec@1 100.000 (99.520)	
Epoch: [0][400/1427]	 lr:0.00010	Time 0.821 (0.475)	Loss 0.0036 (0.0356)	Prec@1 100.000 (99.529)	
Epoch: [0][410/1427]	 lr:0.00010	Time 0.708 (0.475)	Loss 0.0043 (0.0351)	Prec@1 100.000 (99.525)	
Epoch: [0][420/1427]	 lr:0.00010	Time 1.632 (0.475)	Loss 0.0036 (0.0344)	Prec@1 100.000 (99.536)	
Epoch: [0][430/1427]	 lr:0.00010	Time 0.117 (0.473)	Loss 0.0033 (0.0337)	Prec@1 100.000 (99.540)	
Epoch: [0][440/1427]	 lr:0.00010	Time 1.094 (0.474)	Loss 0.0031 (0.0332)	Prec@1 100.000 (99.536)	
Epoch: [0][450/1427]	 lr:0.00010	Time 0.494 (0.473)	Loss 0.0032 (0.0326)	Prec@1 100.000 (99.546)	
Epoch: [0][460/1427]	 lr:0.00010	Time 1.000 (0.474)	Loss 0.0029 (0.0320)	Prec@1 100.000 (99.553)	
